ANYO;MES;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_SECTOR;DESC_SECTOR;COD_GRUPO;DESC_GRUPO;COD_GENERO;DESC_GENERO;RANGO_EDAD;NUM_CONTRATOS
2022;05;12;Castellón/Castelló;135;Vila-real;A ;AGRICULTURA;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;>44  ;5
2022;05;46;Valencia/València;060;Benifaió;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;6
2022;05;12;Castellón/Castelló;050;Coves de Vinromà, les;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;10
2022;05;12;Castellón/Castelló;031;Borriol;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;2
2022;05;03;Alicante/Alacant;065;Elx/Elche;C ;CONSTRUCCIÓN;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2022;05;46;Valencia/València;110;Xirivella;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;2
2022;05;12;Castellón/Castelló;040;Castelló de la Plana;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;48
2022;05;46;Valencia/València;109;Cheste;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;5
2022;05;03;Alicante/Alacant;099;Orihuela;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;<25  ;34
2022;05;46;Valencia/València;249;Utiel;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;3
2022;05;46;Valencia/València;172;Montserrat;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;5
2022;05;03;Alicante/Alacant;101;Pedreguer;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;6
2022;05;46;Valencia/València;172;Montserrat;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;1
2022;05;03;Alicante/Alacant;031;Benidorm;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;136
2022;05;46;Valencia/València;021;Aldaia;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;10
2022;05;46;Valencia/València;214;Riba-roja de Túria;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;53
2022;05;46;Valencia/València;179;Navarrés;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;4
2022;05;46;Valencia/València;035;Almussafes;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;29
2022;05;03;Alicante/Alacant;063;Dénia;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;82
2022;05;12;Castellón/Castelló;126;Vall d'Uixó, la;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;21
2022;05;46;Valencia/València;214;Riba-roja de Túria;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;<25  ;13
2022;05;46;Valencia/València;131;Gandia;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;23
2022;05;46;Valencia/València;244;Torrent;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;8
2022;05;46;Valencia/València;131;Gandia;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;121
2022;05;46;Valencia/València;001;Ademuz;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;13
2022;05;46;Valencia/València;102;Quart de Poblet;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;5
2022;05;46;Valencia/València;094;Catarroja;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;61
2022;05;46;Valencia/València;031;Alginet;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;3
2022;05;46;Valencia/València;231;Simat de la Valldigna;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;3
2022;05;46;Valencia/València;151;Llocnou d'En Fenollet;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;25-44;1
2022;05;46;Valencia/València;078;Burjassot;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;30
2022;05;46;Valencia/València;204;Puig de Santa Maria, el;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;2
2022;05;03;Alicante/Alacant;079;Ibi;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;10
2022;05;46;Valencia/València;017;Alzira;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;104
2022;05;46;Valencia/València;131;Gandia;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;5
2022;05;03;Alicante/Alacant;021;Banyeres de Mariola;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;16
2022;05;46;Valencia/València;116;Eliana, l';S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;4
2022;05;46;Valencia/València;172;Montserrat;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;6
2022;05;46;Valencia/València;085;Carlet;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;15
2022;05;46;Valencia/València;017;Alzira;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;25-44;3
2022;05;46;Valencia/València;017;Alzira;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;34
2022;05;46;Valencia/València;205;Puçol;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;11
2022;05;46;Valencia/València;094;Catarroja;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;4
2022;05;46;Valencia/València;216;Rocafort;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;5
2022;05;03;Alicante/Alacant;050;Campello, el;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;5
2022;05;03;Alicante/Alacant;123;Sax;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;12
2022;05;03;Alicante/Alacant;101;Pedreguer;C ;CONSTRUCCIÓN;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;1
2022;05;46;Valencia/València;035;Almussafes;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;14
2022;05;03;Alicante/Alacant;119;Sant Joan d'Alacant;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;7
2022;05;03;Alicante/Alacant;104;Petrer;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;13
2022;05;03;Alicante/Alacant;128;Teulada;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;2
2022;05;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;317
2022;05;03;Alicante/Alacant;121;Santa Pola;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;30
2022;05;46;Valencia/València;021;Aldaia;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;>44  ;219
2022;05;03;Alicante/Alacant;031;Benidorm;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;16
2022;05;03;Alicante/Alacant;082;Xàbia/Jávea;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;7
2022;05;03;Alicante/Alacant;133;Torrevieja;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;15
2022;05;03;Alicante/Alacant;090;Mutxamel;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;10
2022;05;03;Alicante/Alacant;119;Sant Joan d'Alacant;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;27
2022;05;03;Alicante/Alacant;014;Alacant/Alicante;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;19
2022;05;46;Valencia/València;208;Rafelcofer;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;5
2022;05;03;Alicante/Alacant;065;Elx/Elche;C ;CONSTRUCCIÓN;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;2
2022;05;03;Alicante/Alacant;089;Monòver/Monóvar;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;3
2022;05;12;Castellón/Castelló;089;Peníscola/Peñíscola;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;2
2022;05;46;Valencia/València;184;Ontinyent;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;33
2022;05;46;Valencia/València;131;Gandia;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;40
2022;05;12;Castellón/Castelló;032;Borriana/Burriana;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;4
2022;05;46;Valencia/València;250;València;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;243
2022;05;46;Valencia/València;082;Canet d'En Berenguer;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;27
2022;05;03;Alicante/Alacant;047;Calp;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;26
2022;05;46;Valencia/València;131;Gandia;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;26
2022;05;46;Valencia/València;220;Sagunt/Sagunto;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;14
2022;05;03;Alicante/Alacant;096;Onil;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;9
2022;05;12;Castellón/Castelló;040;Castelló de la Plana;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;20
2022;05;46;Valencia/València;256;Vilamarxant;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;19
2022;05;12;Castellón/Castelló;089;Peníscola/Peñíscola;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;16
2022;05;03;Alicante/Alacant;031;Benidorm;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;327
2022;05;03;Alicante/Alacant;093;Novelda;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;>44  ;2
2022;05;46;Valencia/València;184;Ontinyent;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;25
2022;05;12;Castellón/Castelló;040;Castelló de la Plana;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;78
2022;05;03;Alicante/Alacant;031;Benidorm;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;>44  ;14
2022;05;03;Alicante/Alacant;009;Alcoi/Alcoy;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;>44  ;7
2022;05;46;Valencia/València;170;Moixent/Mogente;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;<25  ;5
2022;05;46;Valencia/València;110;Xirivella;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;6
2022;05;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;144
2022;05;46;Valencia/València;250;València;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;2072
2022;05;12;Castellón/Castelló;040;Castelló de la Plana;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;76
2022;05;03;Alicante/Alacant;013;Algueña;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;3
2022;05;46;Valencia/València;244;Torrent;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;18
2022;05;03;Alicante/Alacant;021;Banyeres de Mariola;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;3
2022;05;03;Alicante/Alacant;902;Pilar de la Horadada;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;>44  ;10
2022;05;46;Valencia/València;171;Moncada;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;5
2022;05;03;Alicante/Alacant;099;Orihuela;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;56
2022;05;46;Valencia/València;072;Bocairent;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;3
2022;05;03;Alicante/Alacant;101;Pedreguer;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;6
2022;05;12;Castellón/Castelló;040;Castelló de la Plana;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;35
2022;05;12;Castellón/Castelló;009;Almassora;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;<25  ;6
2022;05;12;Castellón/Castelló;084;Onda;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;15
2022;05;03;Alicante/Alacant;015;Almoradí;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;7
2022;05;46;Valencia/València;110;Xirivella;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;4
2022;05;46;Valencia/València;250;València;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;888
2022;05;12;Castellón/Castelló;027;Benicarló;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;3
2022;05;12;Castellón/Castelló;003;Albocàsser;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;3
2022;05;12;Castellón/Castelló;021;Betxí;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;1
2022;05;12;Castellón/Castelló;004;Alcalà de Xivert;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2022;05;46;Valencia/València;081;Canals;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;2
2022;05;46;Valencia/València;077;Buñol;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;>44  ;9
2022;05;46;Valencia/València;230;Silla;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;23
2022;05;46;Valencia/València;093;Catadau;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;2
2022;05;46;Valencia/València;220;Sagunt/Sagunto;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;50
2022;05;03;Alicante/Alacant;088;Monforte del Cid;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;1
2022;05;46;Valencia/València;102;Quart de Poblet;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;6
2022;05;46;Valencia/València;156;Llombai;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;1
2022;05;46;Valencia/València;213;Requena;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;10
2022;05;46;Valencia/València;186;Paiporta;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;9
2022;05;46;Valencia/València;190;Paterna;S ;SERVICIOS;1;Directores y gerentes;M;Mujer;25-44;2
2022;05;46;Valencia/València;249;Utiel;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;6
2022;05;03;Alicante/Alacant;009;Alcoi/Alcoy;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;14
2022;05;03;Alicante/Alacant;121;Santa Pola;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;<25  ;22
2022;05;46;Valencia/València;169;Mislata;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;4
2022;05;03;Alicante/Alacant;133;Torrevieja;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;108
2022;05;46;Valencia/València;190;Paterna;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;49
2022;05;46;Valencia/València;021;Aldaia;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;>44  ;19
2022;05;46;Valencia/València;250;València;A ;AGRICULTURA;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;M;Mujer;<25  ;4
2022;05;46;Valencia/València;119;Énova, l';S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;<25  ;1
2022;05;46;Valencia/València;051;Benaguasil;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;4
2022;05;46;Valencia/València;250;València;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;755
2022;05;03;Alicante/Alacant;120;San Miguel de Salinas;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;4
2022;05;03;Alicante/Alacant;094;Nucia, la;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;13
2022;05;46;Valencia/València;131;Gandia;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;8
2022;05;46;Valencia/València;037;Alqueria de la Comtessa, l';C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;2
2022;05;46;Valencia/València;051;Benaguasil;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;8
2022;05;12;Castellón/Castelló;901;Alqueries, les/Alquerías del Niño Perdido;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;<25  ;1
2022;05;03;Alicante/Alacant;015;Almoradí;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;3
2022;05;46;Valencia/València;136;Godelleta;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;<25  ;2
2022;05;46;Valencia/València;102;Quart de Poblet;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;35
2022;05;46;Valencia/València;205;Puçol;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;16
2022;05;46;Valencia/València;202;Pobla de Vallbona, la;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;8
2022;05;46;Valencia/València;190;Paterna;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;64
2022;05;46;Valencia/València;067;Benissanó;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;5
2022;05;46;Valencia/València;070;Bétera;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;8
2022;05;46;Valencia/València;059;Benifairó de la Valldigna;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;18
2022;05;03;Alicante/Alacant;063;Dénia;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;2
2022;05;03;Alicante/Alacant;022;Benasau;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;1
2022;05;03;Alicante/Alacant;066;Elda;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;7
