ANYO;MES;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_SECTOR;DESC_SECTOR;COD_GRUPO;DESC_GRUPO;COD_GENERO;DESC_GENERO;RANGO_EDAD;NUM_CONTRATOS
2024;02;03;Alicante/Alacant;015;Almoradí;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;<25  ;3
2024;02;03;Alicante/Alacant;065;Elx/Elche;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;19
2024;02;03;Alicante/Alacant;128;Teulada;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;2
2024;02;03;Alicante/Alacant;128;Teulada;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;2
2024;02;03;Alicante/Alacant;066;Elda;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;2
2024;02;03;Alicante/Alacant;048;Callosa d'en Sarrià;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;1
2024;02;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;57
2024;02;03;Alicante/Alacant;138;Verger, el;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;>44  ;1
2024;02;46;Valencia/València;082;Canet d'En Berenguer;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;1
2024;02;46;Valencia/València;026;Alfarb;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;2
2024;02;46;Valencia/València;190;Paterna;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;14
2024;02;46;Valencia/València;184;Ontinyent;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;20
2024;02;46;Valencia/València;085;Carlet;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;>44  ;8
2024;02;46;Valencia/València;164;Massamagrell;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;23
2024;02;46;Valencia/València;135;Godella;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;4
2024;02;46;Valencia/València;110;Xirivella;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2024;02;46;Valencia/València;216;Rocafort;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;9
2024;02;46;Valencia/València;181;Oliva;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2024;02;03;Alicante/Alacant;096;Onil;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;3
2024;02;46;Valencia/València;116;Eliana, l';S ;SERVICIOS;1;Directores y gerentes;H;Hombre;>44  ;2
2024;02;46;Valencia/València;230;Silla;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;1
2024;02;46;Valencia/València;005;Alaquàs;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2024;02;12;Castellón/Castelló;050;Coves de Vinromà, les;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;3
2024;02;03;Alicante/Alacant;099;Orihuela;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;4
2024;02;03;Alicante/Alacant;140;Villena;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;2
2024;02;46;Valencia/València;007;Albal;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;4
2024;02;12;Castellón/Castelló;040;Castelló de la Plana;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;30
2024;02;12;Castellón/Castelló;138;Vinaròs;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;27
2024;02;12;Castellón/Castelló;001;Atzeneta del Maestrat;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;1
2024;02;12;Castellón/Castelló;126;Vall d'Uixó, la;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;3
2024;02;46;Valencia/València;181;Oliva;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;8
2024;02;46;Valencia/València;250;València;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;86
2024;02;46;Valencia/València;190;Paterna;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;65
2024;02;12;Castellón/Castelló;040;Castelló de la Plana;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;40
2024;02;46;Valencia/València;220;Sagunt/Sagunto;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;>44  ;31
2024;02;46;Valencia/València;017;Alzira;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;>44  ;8
2024;02;46;Valencia/València;250;València;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;217
2024;02;03;Alicante/Alacant;139;Vila Joiosa, la/Villajoyosa;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;10
2024;02;46;Valencia/València;190;Paterna;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;4
2024;02;03;Alicante/Alacant;014;Alacant/Alicante;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;34
2024;02;03;Alicante/Alacant;066;Elda;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;7
2024;02;03;Alicante/Alacant;061;Daya Nueva;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;2
2024;02;03;Alicante/Alacant;076;Guardamar del Segura;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;6
2024;02;03;Alicante/Alacant;095;Ondara;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;7
2024;02;03;Alicante/Alacant;083;Xixona/Jijona;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;6
2024;02;03;Alicante/Alacant;009;Alcoi/Alcoy;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;<25  ;9
2024;02;03;Alicante/Alacant;099;Orihuela;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;25
2024;02;03;Alicante/Alacant;018;Altea;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;19
2024;02;12;Castellón/Castelló;028;Benicàssim/Benicasim;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;8
2024;02;46;Valencia/València;005;Alaquàs;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;11
2024;02;46;Valencia/València;015;Alcàsser;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;6
2024;02;46;Valencia/València;110;Xirivella;C ;CONSTRUCCIÓN;3;Técnicos, profesionales de apoyo;H;Hombre;25-44;1
2024;02;46;Valencia/València;250;València;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;314
2024;02;46;Valencia/València;172;Montserrat;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;6
2024;02;46;Valencia/València;035;Almussafes;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;12
2024;02;46;Valencia/València;051;Benaguasil;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;7
2024;02;46;Valencia/València;190;Paterna;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;10
2024;02;46;Valencia/València;220;Sagunt/Sagunto;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;8
2024;02;46;Valencia/València;250;València;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;25-44;49
2024;02;46;Valencia/València;190;Paterna;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;49
2024;02;46;Valencia/València;250;València;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;211
2024;02;46;Valencia/València;107;Chella;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;2
2024;02;46;Valencia/València;170;Moixent/Mogente;I ;INDUSTRIA;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2024;02;12;Castellón/Castelló;135;Vila-real;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;5
2024;02;46;Valencia/València;238;Tavernes de la Valldigna;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;7
2024;02;46;Valencia/València;190;Paterna;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;81
2024;02;46;Valencia/València;017;Alzira;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;<25  ;5
2024;02;46;Valencia/València;164;Massamagrell;A ;AGRICULTURA;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;>44  ;1
2024;02;46;Valencia/València;214;Riba-roja de Túria;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;2
2024;02;46;Valencia/València;190;Paterna;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;21
2024;02;46;Valencia/València;097;Cofrentes;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;19
2024;02;46;Valencia/València;187;Palma de Gandía;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;22
2024;02;03;Alicante/Alacant;009;Alcoi/Alcoy;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;7
2024;02;03;Alicante/Alacant;104;Petrer;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;17
2024;02;03;Alicante/Alacant;094;Nucia, la;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;>44  ;5
2024;02;03;Alicante/Alacant;065;Elx/Elche;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;7
2024;02;46;Valencia/València;205;Puçol;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;<25  ;5
2024;02;46;Valencia/València;171;Moncada;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;37
2024;02;46;Valencia/València;082;Canet d'En Berenguer;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;1
2024;02;46;Valencia/València;190;Paterna;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;28
2024;02;46;Valencia/València;102;Quart de Poblet;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;8
2024;02;46;Valencia/València;159;Manises;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;35
2024;02;46;Valencia/València;015;Alcàsser;I ;INDUSTRIA;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2024;02;46;Valencia/València;172;Montserrat;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;8
2024;02;12;Castellón/Castelló;044;Cervera del Maestre;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;1
2024;02;03;Alicante/Alacant;093;Novelda;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;3
2024;02;46;Valencia/València;110;Xirivella;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;6
2024;02;46;Valencia/València;060;Benifaió;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;6
2024;02;46;Valencia/València;139;Guadassuar;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2024;02;46;Valencia/València;014;Albuixech;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;2
2024;02;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;>44  ;57
2024;02;03;Alicante/Alacant;018;Altea;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;12
2024;02;03;Alicante/Alacant;017;Alqueria d'Asnar, l';I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;1
2024;02;03;Alicante/Alacant;059;Crevillent;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;2
2024;02;03;Alicante/Alacant;119;Sant Joan d'Alacant;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;4
2024;02;03;Alicante/Alacant;099;Orihuela;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;3
2024;02;03;Alicante/Alacant;019;Aspe;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;9
2024;02;03;Alicante/Alacant;065;Elx/Elche;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;M;Mujer;25-44;1
2024;02;12;Castellón/Castelló;135;Vila-real;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;19
2024;02;12;Castellón/Castelló;089;Peníscola/Peñíscola;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;1
2024;02;12;Castellón/Castelló;117;Torreblanca;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;3
2024;02;46;Valencia/València;013;Alboraia/Alboraya;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;1
2024;02;03;Alicante/Alacant;099;Orihuela;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;6
2024;02;46;Valencia/València;194;Picassent;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;>44  ;2
2024;02;46;Valencia/València;021;Aldaia;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;43
2024;02;46;Valencia/València;227;Senyera;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;1
2024;02;12;Castellón/Castelló;027;Benicarló;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;9
2024;02;12;Castellón/Castelló;082;Nules;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;<25  ;2
2024;02;03;Alicante/Alacant;014;Alacant/Alicante;C ;CONSTRUCCIÓN;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;10
2024;02;12;Castellón/Castelló;009;Almassora;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;13
2024;02;12;Castellón/Castelló;032;Borriana/Burriana;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;17
2024;02;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;96
2024;02;46;Valencia/València;109;Cheste;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;4
2024;02;46;Valencia/València;250;València;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;>44  ;456
2024;02;46;Valencia/València;083;Carcaixent;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;5
