ANYO;MES;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_SECTOR;DESC_SECTOR;COD_GRUPO;DESC_GRUPO;COD_GENERO;DESC_GENERO;RANGO_EDAD;NUM_CONTRATOS
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 06;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;I ;INDUSTRIA; 08;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;H;Hombre;>44  ;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;5
2020;01;03;ALICANTE;005;ALBATERA;C ;CONSTRUCCIÓN; 03;Técnicos, profesionales de apoyo;H;Hombre;>44  ;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;I ;INDUSTRIA; 07;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 04;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;>44  ;8
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;7
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 07;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;I ;INDUSTRIA; 08;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;<25  ;2
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 09;Ocupaciones elementales;H;Hombre;>44  ;160
2020;01;03;ALICANTE;005;ALBATERA;I ;INDUSTRIA; 09;Ocupaciones elementales;M;Mujer;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 03;Técnicos, profesionales de apoyo;H;Hombre;>44  ;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 04;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;1
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 09;Ocupaciones elementales;H;Hombre;25-44;99
2020;01;03;ALICANTE;005;ALBATERA;I ;INDUSTRIA; 07;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 08;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;5
2020;01;03;ALICANTE;005;ALBATERA;I ;INDUSTRIA; 07;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;>44  ;1
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 09;Ocupaciones elementales;H;Hombre;25-44;114
2020;01;03;ALICANTE;005;ALBATERA;I ;INDUSTRIA; 07;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;5
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 06;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;25-44;2
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 04;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;4
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 09;Ocupaciones elementales;M;Mujer;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 09;Ocupaciones elementales;H;Hombre;25-44;47
2020;01;03;ALICANTE;005;ALBATERA;I ;INDUSTRIA; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;3
2020;01;03;ALICANTE;005;ALBATERA;I ;INDUSTRIA; 09;Ocupaciones elementales;H;Hombre;25-44;3
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 09;Ocupaciones elementales;M;Mujer;25-44;5
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;3
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 09;Ocupaciones elementales;M;Mujer;25-44;5
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 06;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;25-44;2
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;5
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 08;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;4
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;M;Mujer;<25  ;1
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 09;Ocupaciones elementales;M;Mujer;25-44;5
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 09;Ocupaciones elementales;H;Hombre;>44  ;3
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 09;Ocupaciones elementales;M;Mujer;>44  ;9
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 09;Ocupaciones elementales;H;Hombre;<25  ;38
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 03;Técnicos, profesionales de apoyo;H;Hombre;25-44;1
2020;01;03;ALICANTE;005;ALBATERA;A ;AGRICULTURA; 06;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;>44  ;2
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 08;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;<25  ;3
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;3
2020;01;03;ALICANTE;005;ALBATERA;C ;CONSTRUCCIÓN; 07;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;1
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 04;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;>44  ;2
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;M;Mujer;>44  ;2
2020;01;03;ALICANTE;005;ALBATERA;S ;SERVICIOS; 08;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;11
2020;01;03;ALICANTE;006;ALCALALÍ;S ;SERVICIOS; 09;Ocupaciones elementales;M;Mujer;>44  ;1
2020;01;03;ALICANTE;007;ALCOCER DE PLANES;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;1
2020;01;03;ALICANTE;007;ALCOCER DE PLANES;I ;INDUSTRIA; 09;Ocupaciones elementales;H;Hombre;>44  ;1
2020;01;03;ALICANTE;007;ALCOCER DE PLANES;S ;SERVICIOS; 07;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2020;01;03;ALICANTE;008;ALCOLEJA;S ;SERVICIOS; 04;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 03;Técnicos, profesionales de apoyo;H;Hombre;<25  ;16
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;13
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 08;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;12
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 02;Técnicos y profesionales científicos e intelectuales;H;Hombre;>44  ;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;A ;AGRICULTURA; 06;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;H;Hombre;>44  ;3
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;23
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 08;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;>44  ;2
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 03;Técnicos, profesionales de apoyo;M;Mujer;25-44;2
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 07;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;5
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;5
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;5
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 03;Técnicos, profesionales de apoyo;M;Mujer;>44  ;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 05;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;42
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 04;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;3
2020;01;03;ALICANTE;009;ALCOI/ALCOY;C ;CONSTRUCCIÓN; 04;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 09;Ocupaciones elementales;H;Hombre;25-44;70
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 09;Ocupaciones elementales;H;Hombre;>44  ;34
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 08;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;<25  ;8
2020;01;03;ALICANTE;009;ALCOI/ALCOY;C ;CONSTRUCCIÓN; 09;Ocupaciones elementales;H;Hombre;>44  ;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 04;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;4
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 09;Ocupaciones elementales;M;Mujer;25-44;17
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 03;Técnicos, profesionales de apoyo;M;Mujer;<25  ;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 02;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 01;Directores y gerentes;H;Hombre;>44  ;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 02;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;16
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 09;Ocupaciones elementales;H;Hombre;25-44;49
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 09;Ocupaciones elementales;M;Mujer;>44  ;29
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 03;Técnicos, profesionales de apoyo;H;Hombre;25-44;4
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 04;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;14
2020;01;03;ALICANTE;009;ALCOI/ALCOY;C ;CONSTRUCCIÓN; 07;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;11
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 02;Técnicos y profesionales científicos e intelectuales;H;Hombre;<25  ;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 08;Operadores de instalaciones y maquinaria, y montadores;M;Mujer;>44  ;12
2020;01;03;ALICANTE;009;ALCOI/ALCOY;S ;SERVICIOS; 03;Técnicos, profesionales de apoyo;H;Hombre;<25  ;1
2020;01;03;ALICANTE;009;ALCOI/ALCOY;I ;INDUSTRIA; 04;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;1
