AÑO;MES;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_SECTOR;DESC_SECTOR;COD_GRUPO;DESC_GRUPO;COD_GENERO;DESC_GENERO;RANGO_EDAD;NUM_CONTRATOS
2026;03;46;Valencia/València;110;Xirivella;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;3
2026;03;46;Valencia/València;211;Real de Gandia, el;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;<25  ;3
2026;03;46;Valencia/València;077;Buñol;I ;INDUSTRIA;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;3
2026;03;46;Valencia/València;190;Paterna;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;>44  ;28
2026;03;46;Valencia/València;111;Chiva;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;23
2026;03;46;Valencia/València;214;Riba-roja de Túria;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;14
2026;03;46;Valencia/València;214;Riba-roja de Túria;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;11
2026;03;46;Valencia/València;250;València;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;58
2026;03;46;Valencia/València;214;Riba-roja de Túria;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;55
2026;03;46;Valencia/València;085;Carlet;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;6
2026;03;03;Alicante/Alacant;009;Alcoi/Alcoy;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;32
2026;03;03;Alicante/Alacant;015;Almoradí;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;3
2026;03;03;Alicante/Alacant;113;Rojales;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;8
2026;03;03;Alicante/Alacant;903;Montesinos, los;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;10
2026;03;03;Alicante/Alacant;083;Xixona/Jijona;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;>44  ;12
2026;03;12;Castellón/Castelló;012;Altura;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;2
2026;03;12;Castellón/Castelló;135;Vila-real;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;21
2026;03;12;Castellón/Castelló;009;Almassora;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;9
2026;03;03;Alicante/Alacant;095;Ondara;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;<25  ;1
2026;03;12;Castellón/Castelló;138;Vinaròs;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;26
2026;03;03;Alicante/Alacant;079;Ibi;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;29
2026;03;03;Alicante/Alacant;049;Callosa de Segura;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;8
2026;03;12;Castellón/Castelló;078;Montán;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;3
2026;03;12;Castellón/Castelló;082;Nules;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;10
2026;03;12;Castellón/Castelló;021;Betxí;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;4
2026;03;03;Alicante/Alacant;009;Alcoi/Alcoy;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;41
2026;03;12;Castellón/Castelló;084;Onda;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;17
2026;03;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;<25  ;103
2026;03;03;Alicante/Alacant;081;Xaló;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;1
2026;03;46;Valencia/València;035;Almussafes;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;7
2026;03;46;Valencia/València;250;València;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;40
2026;03;46;Valencia/València;001;Ademuz;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2026;03;46;Valencia/València;187;Palma de Gandía;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;4
2026;03;46;Valencia/València;081;Canals;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;3
2026;03;46;Valencia/València;181;Oliva;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;>44  ;19
2026;03;46;Valencia/València;248;Turís;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;5
2026;03;46;Valencia/València;017;Alzira;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;11
2026;03;03;Alicante/Alacant;059;Crevillent;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;>44  ;10
2026;03;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;148
2026;03;03;Alicante/Alacant;122;Sant Vicent del Raspeig/San Vicente del Raspeig;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;2
2026;03;46;Valencia/València;250;València;A ;AGRICULTURA;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;1
2026;03;46;Valencia/València;131;Gandia;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;35
2026;03;03;Alicante/Alacant;042;Poble Nou de Benitatxell, el/Benitachell;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;4
2026;03;46;Valencia/València;044;Ayora;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;2
2026;03;46;Valencia/València;202;Pobla de Vallbona, la;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;1
2026;03;46;Valencia/València;244;Torrent;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;12
2026;03;03;Alicante/Alacant;021;Banyeres de Mariola;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;2
2026;03;46;Valencia/València;001;Ademuz;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;12
2026;03;03;Alicante/Alacant;138;Verger, el;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;3
2026;03;03;Alicante/Alacant;079;Ibi;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;2
2026;03;46;Valencia/València;003;Atzeneta d'Albaida;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2026;03;03;Alicante/Alacant;055;Catral;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;8
2026;03;03;Alicante/Alacant;114;Romana, la;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;3
2026;03;46;Valencia/València;051;Benaguasil;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;03;46;Valencia/València;007;Albal;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;5
2026;03;46;Valencia/València;256;Vilamarxant;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;24
2026;03;46;Valencia/València;235;Sueca;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;10
2026;03;46;Valencia/València;214;Riba-roja de Túria;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;15
2026;03;03;Alicante/Alacant;070;Formentera del Segura;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2026;03;03;Alicante/Alacant;055;Catral;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;5
2026;03;03;Alicante/Alacant;097;Orba;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;1
2026;03;03;Alicante/Alacant;011;Alfàs del Pi, l';S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;19
2026;03;03;Alicante/Alacant;122;Sant Vicent del Raspeig/San Vicente del Raspeig;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;3
2026;03;12;Castellón/Castelló;135;Vila-real;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;11
2026;03;03;Alicante/Alacant;014;Alacant/Alicante;I ;INDUSTRIA;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;10
2026;03;46;Valencia/València;021;Aldaia;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;49
2026;03;46;Valencia/València;257;Castelló;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;3
2026;03;46;Valencia/València;177;Museros;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;2
2026;03;46;Valencia/València;164;Massamagrell;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;10
2026;03;46;Valencia/València;106;Chelva;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;2
2026;03;46;Valencia/València;035;Almussafes;A ;AGRICULTURA;9;Ocupaciones elementales;M;Mujer;25-44;2
2026;03;46;Valencia/València;118;Enguera;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;4
2026;03;46;Valencia/València;083;Carcaixent;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;21
2026;03;03;Alicante/Alacant;133;Torrevieja;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;9
2026;03;03;Alicante/Alacant;014;Alacant/Alicante;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;6
2026;03;03;Alicante/Alacant;074;Granja de Rocamora;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2026;03;03;Alicante/Alacant;119;Sant Joan d'Alacant;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;17
2026;03;46;Valencia/València;102;Quart de Poblet;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;6
2026;03;03;Alicante/Alacant;076;Guardamar del Segura;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;12
2026;03;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;>44  ;13
2026;03;46;Valencia/València;189;Palomar, el;S ;SERVICIOS;1;Directores y gerentes;H;Hombre;>44  ;2
2026;03;46;Valencia/València;044;Ayora;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;1
2026;03;03;Alicante/Alacant;111;Redován;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;1
2026;03;03;Alicante/Alacant;047;Calp;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;7
2026;03;12;Castellón/Castelló;040;Castelló de la Plana/Castellón de la Plana;I ;INDUSTRIA;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;1
2026;03;46;Valencia/València;194;Picassent;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;15
2026;03;46;Valencia/València;014;Albuixech;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;1
2026;03;46;Valencia/València;094;Catarroja;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;>44  ;5
2026;03;46;Valencia/València;235;Sueca;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;7
2026;03;46;Valencia/València;205;Puçol;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;8
2026;03;46;Valencia/València;116;Eliana, l';S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;4
2026;03;46;Valencia/València;184;Ontinyent;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;<25  ;6
2026;03;46;Valencia/València;021;Aldaia;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;21
2026;03;46;Valencia/València;021;Aldaia;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;28
2026;03;46;Valencia/València;021;Aldaia;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;6
2026;03;03;Alicante/Alacant;076;Guardamar del Segura;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;8
2026;03;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;92
2026;03;46;Valencia/València;089;Casinos;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;>44  ;1
2026;03;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;>44  ;73
2026;03;46;Valencia/València;035;Almussafes;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;30
2026;03;46;Valencia/València;162;Massalavés;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;54
2026;03;03;Alicante/Alacant;088;Monforte del Cid;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;8
2026;03;03;Alicante/Alacant;133;Torrevieja;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;59
2026;03;03;Alicante/Alacant;009;Alcoi/Alcoy;I ;INDUSTRIA;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;13
2026;03;03;Alicante/Alacant;050;Campello, el;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;20
2026;03;03;Alicante/Alacant;065;Elx/Elche;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;25-44;28
2026;03;03;Alicante/Alacant;065;Elx/Elche;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;>44  ;26
2026;03;03;Alicante/Alacant;063;Dénia;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;>44  ;15
2026;03;03;Alicante/Alacant;062;Daya Vieja;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;<25  ;1
2026;03;03;Alicante/Alacant;041;Benissa;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;2
2026;03;03;Alicante/Alacant;031;Benidorm;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;32
2026;03;03;Alicante/Alacant;048;Callosa d'en Sarrià;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;03;12;Castellón/Castelló;040;Castelló de la Plana/Castellón de la Plana;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;12
2026;03;12;Castellón/Castelló;004;Alcalà de Xivert;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;9
2026;03;03;Alicante/Alacant;065;Elx/Elche;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;166
2026;03;03;Alicante/Alacant;047;Calp;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;50
2026;03;12;Castellón/Castelló;040;Castelló de la Plana/Castellón de la Plana;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;70
2026;03;12;Castellón/Castelló;082;Nules;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;5
2026;03;03;Alicante/Alacant;065;Elx/Elche;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;153
2026;03;12;Castellón/Castelló;138;Vinaròs;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2026;03;12;Castellón/Castelló;009;Almassora;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;23
2026;03;46;Valencia/València;083;Carcaixent;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;32
2026;03;46;Valencia/València;207;Rafelbunyol;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;1
2026;03;12;Castellón/Castelló;032;Borriana/Burriana;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;19
2026;03;46;Valencia/València;171;Montcada / Moncada;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;3
2026;03;46;Valencia/València;250;València;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;>44  ;252
2026;03;46;Valencia/València;005;Alaquàs;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;M;Mujer;25-44;1
2026;03;03;Alicante/Alacant;014;Alacant/Alicante;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;25-44;34
2026;03;12;Castellón/Castelló;135;Vila-real;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;2
2026;03;46;Valencia/València;244;Torrent;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;33
2026;03;46;Valencia/València;205;Puçol;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;54
2026;03;46;Valencia/València;190;Paterna;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;>44  ;46
2026;03;46;Valencia/València;184;Ontinyent;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;<25  ;5
2026;03;03;Alicante/Alacant;119;Sant Joan d'Alacant;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;5
2026;03;03;Alicante/Alacant;018;Altea;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;25-44;10
2026;03;03;Alicante/Alacant;104;Petrer;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;4
2026;03;03;Alicante/Alacant;133;Torrevieja;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;>44  ;14
2026;03;46;Valencia/València;148;Loriguilla;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;2
2026;03;03;Alicante/Alacant;009;Alcoi/Alcoy;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;34
2026;03;46;Valencia/València;078;Burjassot;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;5
2026;03;03;Alicante/Alacant;099;Orihuela;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;>44  ;56
2026;03;46;Valencia/València;042;Aielo de Malferit;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;10
2026;03;03;Alicante/Alacant;059;Crevillent;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;5
2026;03;46;Valencia/València;159;Manises;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;3
2026;03;46;Valencia/València;193;Picanya;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;<25  ;11
2026;03;46;Valencia/València;250;València;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;<25  ;101
2026;03;46;Valencia/València;042;Aielo de Malferit;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;4
2026;03;46;Valencia/València;110;Xirivella;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;M;Mujer;<25  ;4
2026;03;46;Valencia/València;159;Manises;C ;CONSTRUCCIÓN;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;25-44;6
2026;03;03;Alicante/Alacant;121;Santa Pola;I ;INDUSTRIA;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;1
2026;03;03;Alicante/Alacant;031;Benidorm;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;>44  ;73
2026;03;03;Alicante/Alacant;139;Vila Joiosa, la/Villajoyosa;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;<25  ;41
2026;03;03;Alicante/Alacant;065;Elx/Elche;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;51
2026;03;46;Valencia/València;021;Aldaia;I ;INDUSTRIA;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;3
2026;03;12;Castellón/Castelló;100;Sant Mateu;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;M;Mujer;25-44;1
2026;03;12;Castellón/Castelló;009;Almassora;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;22
2026;03;03;Alicante/Alacant;139;Vila Joiosa, la/Villajoyosa;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;<25  ;61
2026;03;46;Valencia/València;190;Paterna;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);M;Mujer;25-44;44
2026;03;46;Valencia/València;085;Carlet;I ;INDUSTRIA;9;Ocupaciones elementales;M;Mujer;25-44;7
2026;03;46;Valencia/València;186;Paiporta;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;>44  ;14
2026;03;46;Valencia/València;184;Ontinyent;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;M;Mujer;25-44;20
2026;03;03;Alicante/Alacant;122;Sant Vicent del Raspeig/San Vicente del Raspeig;S ;SERVICIOS;6;Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;M;Mujer;>44  ;5
2026;03;46;Valencia/València;250;València;S ;SERVICIOS;1;Directores y gerentes;M;Mujer;25-44;10
2026;03;46;Valencia/València;233;Sollana;S ;SERVICIOS;9;Ocupaciones elementales;M;Mujer;<25  ;2
2026;03;46;Valencia/València;207;Rafelbunyol;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;>44  ;2
2026;03;46;Valencia/València;205;Puçol;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;13
2026;03;46;Valencia/València;250;València;I ;INDUSTRIA;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;1
2026;03;46;Valencia/València;186;Paiporta;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;2
2026;03;03;Alicante/Alacant;093;Novelda;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;1
2026;03;46;Valencia/València;051;Benaguasil;S ;SERVICIOS;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;4
2026;03;03;Alicante/Alacant;055;Catral;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;25-44;3
2026;03;12;Castellón/Castelló;028;Benicàssim/Benicasim;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;25-44;9
2026;03;46;Valencia/València;194;Picassent;S ;SERVICIOS;9;Ocupaciones elementales;H;Hombre;<25  ;22
2026;03;46;Valencia/València;223;Sedaví;S ;SERVICIOS;4;Empleados contables, administrativos y otros empleados de oficina;H;Hombre;25-44;1
2026;03;46;Valencia/València;054;Benetússer;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;>44  ;2
2026;03;46;Valencia/València;238;Tavernes de la Valldigna;S ;SERVICIOS;2;Técnicos y profesionales científicos e intelectuales;H;Hombre;25-44;5
2026;03;46;Valencia/València;145;Xàtiva;I ;INDUSTRIA;7;Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);H;Hombre;>44  ;1
2026;03;46;Valencia/València;190;Paterna;I ;INDUSTRIA;9;Ocupaciones elementales;H;Hombre;<25  ;71
2026;03;46;Valencia/València;040;Antella;A ;AGRICULTURA;9;Ocupaciones elementales;H;Hombre;25-44;1
2026;03;46;Valencia/València;165;Massanassa;S ;SERVICIOS;3;Técnicos, profesionales de apoyo;H;Hombre;>44  ;6
2026;03;03;Alicante/Alacant;122;Sant Vicent del Raspeig/San Vicente del Raspeig;C ;CONSTRUCCIÓN;9;Ocupaciones elementales;H;Hombre;<25  ;3
2026;03;46;Valencia/València;187;Palma de Gandía;S ;SERVICIOS;8;Operadores de instalaciones y maquinaria, y montadores;H;Hombre;25-44;25
2026;03;03;Alicante/Alacant;031;Benidorm;S ;SERVICIOS;5;Trabajadores de los servicios de restauración, personales, protección y vendedores;H;Hombre;25-44;82
